89,-1028178.313,,,,,,,
90,-1028655.5,,,,,,,
92,-1029872.625,,,,,,,
93,-1030871.25,,,,,,,
94,-1032498.375,,,,,,,
96,-1032976.063,,,,,,,
97,-1033404.938,,,,,,,
98,-1033802.125,,,,,,,
99,-1034031.875,,,,,,,
100,-1034297.25,,,,,,,
102,-1035705.938,,,,,,,
103,-1036587.813,,,,,,,
104,-1038380.5,,,,,,,
106,-1038806.75,,,,,,,
107,-1039035.813,,,,,,,
108,-1039441.875,,,,,,,
110,-1040320.563,,,,,,,
111,-1040911.313,,,,,,,
112,-1042205.188,,,,,,,
114,-1042563.188,,,,,,,
115,-1042891.188,,,,,,,
116,-1043161.313,,,,,,,
117,-1043306.125,,,,,,,
118,-1043451.625,,,,,,,
120,-1044757,,,,,,,
121,-1044842.625,,,,,,,
122,-1046677.625,,,,,,,
124,-1046961,,,,,,,
125,-1047296.438,,,,,,,
126,-1047423.5,,,,,,,
127,-1047721.938,,,,,,,
129,-1048583.625,,,,,,,
130,-1048784.625,,,,,,,
131,-1050191.375,,,,,,,
133,-1050438.625,,,,,,,
134,-1050700.875,,,,,,,
135,-1050864.75,,,,,,,
136,-1050953.75,,,,,,,
137,-1051014.25,,,,,,,
139,-1052288.75,,,,,,,
141,-1052769.875,,,,,,,
142,-1053263.125,,,,,,,
143,-1053323.5,,,,,,,
144,-1053916.75,,,,,,,
146,-1054295.75,,,,,,,
147,-1054463.875,,,,,,,
148,-1054911.25,,,,,,,
150,-1055285.75,,,,,,,
151,-1055526.125,,,,,,,
152,-1055951.875,,,,,,,
154,-1056259.5,,,,,,,
155,-1056542.375,,,,,,,
156,-1056897.375,,,,,,,
157,-1056957.625,,,,,,,
158,-1057321,,,,,,,
160,-1057807.25,,,,,,,
161,-1058000.75,,,,,,,
162,-1058545.875,,,,,,,
164,-1058823.75,,,,,,,
165,-1059028.25,,,,,,,
166,-1059311.5,,,,,,,
167,-1059378.75,,,,,,,
168,-1059617.625,,,,,,,
170,-1060196.125,,,,,,,
171,-1060480.125,,,,,,,
172,-1061090,,,,,,,
174,-1061328.25,,,,,,,
175,-1061527.25,,,,,,,
176,-1061741.125,,,,,,,
177,-1061866.75,,,,,,,
178,-1061997.875,,,,,,,
179,-1062017.5,,,,,,,
181,-1062843,,,,,,,
182,-1063135.25,,,,,,,
183,-1064271.25,,,,,,,
185,-1064428.125,,,,,,,
186,-1064661.125,,,,,,,
187,-1064704.625,,,,,,,
188,-1064930.125,,,,,,,
190,-1065429,,,,,,,
191,-1065509,,,,,,,
192,-1066250.125,,,,,,,
194,-1066434.5,,,,,,,
195,-1066581,,,,,,,
196,-1066733.625,,,,,,,
197,-1066778.75,,,,,,,
198,-1066883.625,,,,,,,
200,-1067554.625,,,,,,,
202,-1067857.625,,,,,,,
203,-1068201.5,,,,,,,
204,-1068220.25,,,,,,,
205,-1068600.375,,,,,,,
207,-1068876.375,,,,,,,
208,-1068970.25,,,,,,,
209,-1069277.125,,,,,,,
211,-1069507.25,,,,,,,
212,-1069669.375,,,,,,,
213,-1069943.375,,,,,,,
215,-1070146.375,,,,,,,
216,-1070335.625,,,,,,,
217,-1070562.625,,,,,,,
218,-1070645,,,,,,,
219,-1070897.25,,,,,,,
221,-1071146.875,,,,,,,
222,-1071319.375,,,,,,,
223,-1071633,,,,,,,
225,-1071817.25,,,,,,,
226,-1071967.625,,,,,,,
227,-1072163.625,,,,,,,
228,-1072236.125,,,,,,,
229,-1072440.25,,,,,,,
231,-1072727.625,,,,,,,
232,-1072906.25,,,,,,,
233,-1073296.875,,,,,,,
235,-1073460.875,,,,,,,
236,-1073591.375,,,,,,,
237,-1073751.75,,,,,,,
238,-1073818.25,,,,,,,
239,-1073966,,,,,,,
241,-1074322.125,,,,,,,
242,-1074484.5,,,,,,,
243,-1075031.625,,,,,,,
245,-1075168.25,,,,,,,
246,-1075290.625,,,,,,,
247,-1075387.875,,,,,,,
248,-1075452.875,,,,,,,
249,-1075503.625,,,,,,,
251,-1076021.125,,,,,,,
252,-1076250,,,,,,,
253,-1076761.375,,,,,,,
255,-1076893.5,,,,,,,
256,-1077024.125,,,,,,,
257,-1077112.375,,,,,,,
258,-1077218.125,,,,,,,
259,-1077222.25,,,,,,,
260,-1077275.75,,,,,,,
262,-1077843.375,,,,,,,
264,-1078015.375,,,,,,,
265,-1078300.875,,,,,,,
267,-1078441.625,,,,,,,
268,-1078568.5,,,,,,,
269,-1078706,,,,,,,
270,-1078795.875,,,,,,,
271,-1078909.375,,,,,,,
272,-1078945,,,,,,,
273,-1078988.5,,,,,,,
275,-1079464.75,,,,,,,
276,-1079737.125,,,,,,,
277,-1080157.625,,,,,,,
279,-1080275.625,,,,,,,
280,-1080398,,,,,,,
281,-1080478.625,,,,,,,
282,-1080585.75,,,,,,,
283,-1080593.625,,,,,,,
284,-1080666.5,,,,,,,
286,-1081122.75,,,,,,,
288,-1081303.5,,,,,,,
289,-1081508.375,,,,,,,
290,-1081544.125,,,,,,,
291,-1081772.875,,,,,,,
293,-1081942.375,,,,,,,
294,-1082022.5,,,,,,,
295,-1082217.625,,,,,,,
297,-1082363.25,,,,,,,
298,-1082477,,,,,,,
299,-1082647.125,,,,,,,
300,-1082666.125,,,,,,,
301,-1082846.125,,,,,,,
303,-1083054.5,,,,,,,
304,-1083135.75,,,,,,,
305,-1083382,,,,,,,
307,-1083510.375,,,,,,,
308,-1083602.75,,,,,,,
309,-1083736.5,,,,,,,
310,-1083770.125,,,,,,,
311,-1083892.25,,,,,,,
313,-1084140.5,,,,,,,
314,-1084269.375,,,,,,,
315,-1084563.25,,,,,,,
317,-1084676.5,,,,,,,
318,-1084768.375,,,,,,,
319,-1084869.125,,,,,,,
320,-1084930.5,,,,,,,
321,-1084991.25,,,,,,,
322,-1085003.25,,,,,,,
324,-1085405.25,,,,,,,
325,-1085631,,,,,,,
326,-1086293.125,,,,,,,
328,-1086348.25,,,,,,,
329,-1086470.125,,,,,,,
331,-1086649.75,,,,,,,
332,-1086796.875,,,,,,,
333,-1087011,,,,,,,
335,-1087116.625,,,,,,,
336,-1087210,,,,,,,
337,-1087313.875,,,,,,,
338,-1087376.875,,,,,,,
339,-1087458.875,,,,,,,
340,-1087483.375,,,,,,,
341,-1087509.375,,,,,,,
343,-1087889.5,,,,,,,
344,-1088013,,,,,,,
345,-1088434.875,,,,,,,
347,-1088512.5,,,,,,,
348,-1088601.75,,,,,,,
349,-1088634.875,,,,,,,
350,-1088707.125,,,,,,,
352,-1088976,,,,,,,
353,-1089072.625,,,,,,,
354,-1089457.125,,,,,,,
356,-1089536.625,,,,,,,
357,-1089623.125,,,,,,,
358,-1089676.375,,,,,,,
359,-1089730,,,,,,,
360,-1089742.375,,,,,,,
362,-1090078.75,,,,,,,
363,-1090306.375,,,,,,,
364,-1090839,,,,,,,
366,-1090892.5,,,,,,,
367,-1090995.625,,,,,,,
368,-1090998.125,,,,,,,
369,-1091079.375,,,,,,,
371,-1091340.125,,,,,,,
372,-1091381.625,,,,,,,
373,-1091693.625,,,,,,,
375,-1091776.125,,,,,,,
376,-1091842.625,,,,,,,
377,-1091907.5,,,,,,,
378,-1091942.75,,,,,,,
379,-1091959.625,,,,,,,
381,-1092273.375,,,,,,,
382,-1092451.375,,,,,,,
383,-1092810.375,,,,,,,
385,-1092873.625,,,,,,,
386,-1092959,,,,,,,
387,-1092982.375,,,,,,,
388,-1093057.5,,,,,,,
390,-1093275.625,,,,,,,
391,-1093344.875,,,,,,,
392,-1093652.125,,,,,,,
394,-1093725.875,,,,,,,
395,-1093794.875,,,,,,,
396,-1093849.5,,,,,,,
397,-1093891.375,,,,,,,
398,-1093915.875,,,,,,,
400,-1094190.75,,,,,,,
401,-1094353.75,,,,,,,
402,-1094765.625,,,,,,,
404,-1094818.125,,,,,,,
405,-1094906,,,,,,,
406,-1094922.375,,,,,,,
407,-1094988.5,,,,,,,
409,-1095202.125,,,,,,,
410,-1095272,,,,,,,
411,-1095533,,,,,,,
413,-1095604.375,,,,,,,
414,-1095666.625,,,,,,,
415,-1095721.375,,,,,,,
416,-1095762.125,,,,,,,
417,-1095775.625,,,,,,,
418,-1095777.5,,,,,,,
420,-1096121.75,,,,,,,
422,-1096261.625,,,,,,,
423,-1096409.75,,,,,,,
424,-1096423.25,,,,,,,
425,-1096587.375,,,,,,,
427,-1096687.75,,,,,,,
428,-1096726.5,,,,,,,
429,-1096836.5,,,,,,,
431,-1096937.75,,,,,,,
432,-1097010,,,,,,,
433,-1097132,,,,,,,
435,-1097212.25,,,,,,,
436,-1097282.375,,,,,,,
437,-1097369.375,,,,,,,
438,-1097403.5,,,,,,,
439,-1097494.5,,,,,,,
441,-1097614.375,,,,,,,
442,-1097696.25,,,,,,,
443,-1097851.5,,,,,,,
445,-1097922.875,,,,,,,
446,-1097986.25,,,,,,,
447,-1098058.75,,,,,,,
448,-1098094.375,,,,,,,
449,-1098164.125,,,,,,,
451,-1098307,,,,,,,
452,-1098422.625,,,,,,,
453,-1098617.5,,,,,,,
455,-1098684.375,,,,,,,
456,-1098747.875,,,,,,,
457,-1098802.875,,,,,,,
458,-1098848.875,,,,,,,
459,-1098887.5,,,,,,,
460,-1098890.75,,,,,,,
461,-1098893.25,,,,,,,
463,-1099212.625,,,,,,,
465,-1099327,,,,,,,
466,-1099462,,,,,,,
467,-1099465.625,,,,,,,
468,-1099616.625,,,,,,,
470,-1099709.375,,,,,,,
471,-1099739.875,,,,,,,
472,-1099843.25,,,,,,,
474,-1099935.875,,,,,,,
475,-1099994.875,,,,,,,
476,-1100106.375,,,,,,,
478,-1100180.75,,,,,,,
479,-1100244,,,,,,,
480,-1100324.5,,,,,,,
481,-1100349.875,,,,,,,
482,-1100435.125,,,,,,,
484,-1100545.125,,,,,,,
485,-1100611.125,,,,,,,
486,-1100754.5,,,,,,,
488,-1100822.375,,,,,,,
489,-1100877.75,,,,,,,
490,-1100942.5,,,,,,,
491,-1100972.25,,,,,,,
492,-1101034.375,,,,,,,
494,-1101168.5,,,,,,,
495,-1101262.125,,,,,,,
496,-1101443.125,,,,,,,
498,-1101504.125,,,,,,,
499,-1101560.125,,,,,,,
500,-1101612.75,,,,,,,
501,-1101650,,,,,,,
502,-1101683,,,,,,,
503,-1101683.375,,,,,,,
505,-1101918.75,,,,,,,
506,-1102100.125,,,,,,,
507,-1102369,,,,,,,
509,-1102412.75,,,,,,,
510,-1102477.25,,,,,,,
511,-1102487,,,,,,,
512,-1102547.75,,,,,,,
514,-1102703.375,,,,,,,
515,-1102737.125,,,,,,,
516,-1102954.375,,,,,,,
518,-1103008.625,,,,,,,
519,-1103055.375,,,,,,,
520,-1103099.375,,,,,,,
521,-1103124.75,,,,,,,
522,-1103145.875,,,,,,,
524,-1103345,,,,,,,
525,-1103436.625,,,,,,,
526,-1103726.375,,,,,,,
528,-1103767.125,,,,,,,
529,-1103828.75,,,,,,,
530,-1103842.375,,,,,,,
531,-1103889.125,,,,,,,
533,-1104047.125,,,,,,,
534,-1104105.375,,,,,,,
535,-1104296.625,,,,,,,
537,-1104349.5,,,,,,,
538,-1104397,,,,,,,
539,-1104435.375,,,,,,,
540,-1104467.375,,,,,,,
541,-1104477.25,,,,,,,
542,-1104479.625,,,,,,,
544,-1104731,,,,,,,
546,-1104834.375,,,,,,,
547,-1104942.625,,,,,,,
548,-1104954,,,,,,,
549,-1105074.625,,,,,,,
551,-1105145.125,,,,,,,
552,-1105177.25,,,,,,,
553,-1105259.5,,,,,,,
555,-1105333.875,,,,,,,
556,-1105390.625,,,,,,,
557,-1105481.125,,,,,,,
559,-1105540.25,,,,,,,
560,-1105595.125,,,,,,,
561,-1105657.375,,,,,,,
562,-1105683.75,,,,,,,
563,-1105754,,,,,,,
565,-1105841.125,,,,,,,
566,-1105907.25,,,,,,,
567,-1106021.75,,,,,,,
569,-1106076.125,,,,,,,
570,-1106124.875,,,,,,,
571,-1106179.375,,,,,,,
572,-1106210.125,,,,,,,
573,-1106258.25,,,,,,,
575,-1106364.5,,,,,,,
576,-1106464.5,,,,,,,
577,-1106608.5,,,,,,,
579,-1106660.375,,,,,,,
580,-1106709.5,,,,,,,
581,-1106753.125,,,,,,,
582,-1106788.5,,,,,,,
583,-1106813.875,,,,,,,
584,-1106824.625,,,,,,,
586,-1107005.625,,,,,,,
587,-1107138.75,,,,,,,
588,-1107352.25,,,,,,,
590,-1107391.5,,,,,,,
591,-1107444.5,,,,,,,
592,-1107458.625,,,,,,,
593,-1107506.125,,,,,,,
595,-1107634,,,,,,,
596,-1107681.75,,,,,,,
597,-1107858.125,,,,,,,
599,-1107903.75,,,,,,,
600,-1107946.25,,,,,,,
601,-1107982.125,,,,,,,
602,-1108008.25,,,,,,,
603,-1108024.625,,,,,,,
605,-1108186.375,,,,,,,
606,-1108310.125,,,,,,,
607,-1108545,,,,,,,
609,-1108579.25,,,,,,,
610,-1108634.875,,,,,,,
611,-1108646.625,,,,,,,
612,-1108692.25,,,,,,,
614,-1108814.375,,,,,,,
615,-1108864.5,,,,,,,
616,-1109013.25,,,,,,,
618,-1109061,,,,,,,
619,-1109099.25,,,,,,,
620,-1109138.5,,,,,,,
621,-1109162.25,,,,,,,
622,-1109178.875,,,,,,,
624,-1109330,,,,,,,
625,-1109448.625,,,,,,,
626,-1109632.125,,,,,,,
628,-1109669,,,,,,,
629,-1109717.625,,,,,,,
630,-1109736,,,,,,,
631,-1109777.875,,,,,,,
633,-1109891.375,,,,,,,
634,-1109953.125,,,,,,,
635,-1110107.875,,,,,,,
637,-1110149.375,,,,,,,
638,-1110192.375,,,,,,,
639,-1110225.25,,,,,,,
640,-1110254,,,,,,,
641,-1110269.25,,,,,,,
642,-1110269.375,,,,,,,
644,-1110460.25,,,,,,,
645,-1110523.75,,,,,,,
646,-1110754.125,,,,,,,
648,-1110783,,,,,,,
649,-1110828.125,,,,,,,
650,-1110830.625,,,,,,,
651,-1110869.25,,,,,,,
653,-1111007,,,,,,,
654,-1111014.75,,,,,,,
655,-1111207.375,,,,,,,
657,-1111244.375,,,,,,,
658,-1111281,,,,,,,
659,-1111307.25,,,,,,,
660,-1111325,,,,,,,
661,-1111327.375,,,,,,,
663,-1111503.875,,,,,,,
664,-1111574.75,,,,,,,
665,-1111834.75,,,,,,,
667,-1111860.375,,,,,,,
668,-1111912.375,,,,,,,
670,-1111981.75,,,,,,,
671,-1112043.75,,,,,,,
672,-1112131.5,,,,,,,
674,-1112176.625,,,,,,,
675,-1112214.375,,,,,,,
676,-1112256.625,,,,,,,
677,-1112284.75,,,,,,,
678,-1112321.5,,,,,,,
679,-1112326.5,,,,,,,
680,-1112345.5,,,,,,,
682,-1112501.875,,,,,,,
683,-1112526,,,,,,,
684,-1112718,,,,,,,
686,-1112752.375,,,,,,,
687,-1112788.125,,,,,,,
688,-1112801.625,,,,,,,
689,-1112826.5,,,,,,,
691,-1112955.5,,,,,,,
692,-1113000.625,,,,,,,
693,-1113181.5,,,,,,,
695,-1113214.5,,,,,,,
696,-1113255.75,,,,,,,
697,-1113272.75,,,,,,,
698,-1113301.125,,,,,,,
700,-1113409.25,,,,,,,
701,-1113479.625,,,,,,,
702,-1113613.625,,,,,,,
704,-1113650,,,,,,,
705,-1113686.625,,,,,,,
706,-1113713.875,,,,,,,
707,-1113741.875,,,,,,,
708,-1113746.375,,,,,,,
709,-1113757.125,,,,,,,
711,-1113922,,,,,,,
713,-1113990.5,,,,,,,
714,-1114058.625,,,,,,,
715,-1114072.625,,,,,,,
716,-1114150.875,,,,,,,
718,-1114203.125,,,,,,,
719,-1114228.875,,,,,,,
720,-1114288.875,,,,,,,
722,-1114337.75,,,,,,,
723,-1114380.875,,,,,,,
724,-1114440.5,,,,,,,
725,-1114445.375,,,,,,,
726,-1114512.375,,,,,,,
728,-1114576,,,,,,,
729,-1114597.75,,,,,,,
730,-1114674,,,,,,,
732,-1114720.375,,,,,,,
733,-1114750.125,,,,,,,
734,-1114800.375,,,,,,,
735,-1114804.75,,,,,,,
736,-1114858,,,,,,,
738,-1114937.625,,,,,,,
739,-1114959.25,,,,,,,
740,-1115058.75,,,,,,,
742,-1115099.375,,,,,,,
743,-1115127.875,,,,,,,
744,-1115168.25,,,,,,,
745,-1115176.875,,,,,,,
746,-1115210.625,,,,,,,
748,-1115309.75,,,,,,,
749,-1115346.625,,,,,,,
750,-1115471.25,,,,,,,
752,-1115507.75,,,,,,,
753,-1115538.75,,,,,,,
754,-1115567.125,,,,,,,
755,-1115585.25,,,,,,,
756,-1115594.875,,,,,,,
758,-1115717.75,,,,,,,
